Ensembl_ID	Control_3D_R1	Control_3D_R2	Control_3D_R3	SP_3D_R1	SP_3D_R2	SP_3D_R3	SP_12D_R1	SP_12D_R2	SP_12D_R3
ENSG00000018869	20	13	14	12	12	16	22	25	39
ENSG00000178386	18	22	19	18	18	22	30	31	26
ENSG00000186026	41	41	33	80	81	91	67	96	141
ENSG00000253021	0	0	0	1	0	0	0	0	1
ENSG00000267680	472	330	350	373	364	436	319	400	596
ENSG00000256294	192	168	141	192	159	174	132	180	240
ENSG00000263002	197	141	163	160	168	182	149	193	291
ENSG00000287035	1	0	0	1	1	2	0	1	2
ENSG00000167380	524	447	423	384	360	397	463	532	613
ENSG00000131115	333	266	237	218	238	268	239	312	325
ENSG00000279103	4	8	8	8	5	6	4	8	15
ENSG00000159915	52	48	40	77	65	100	58	80	109
ENSG00000213022	0	0	0	0	0	0	0	0	0
ENSG00000129451	2	1	2	70	75	91	128	176	217
ENSG00000268739	0	0	0	0	0	0	0	0	0
ENSG00000167757	0	0	0	2	0	2	2	3	2
ENSG00000186474	0	0	0	0	0	1	0	0	3
ENSG00000268906	0	0	0	0	0	0	0	0	0
ENSG00000268390	0	0	0	0	0	0	0	0	0
ENSG00000167759	0	0	1	8	5	5	1	4	7
ENSG00000129437	11	10	14	6	5	4	5	1	5
ENSG00000142544	406	312	302	206	233	177	167	259	315
ENSG00000268581	0	0	0	0	0	0	0	0	1
ENSG00000129450	0	0	0	0	0	0	0	0	0
ENSG00000267990	0	0	0	0	0	0	0	0	0
ENSG00000168995	0	0	0	0	0	0	0	0	0
ENSG00000267895	0	0	0	0	0	0	0	0	0
ENSG00000269072	0	0	0	0	0	0	0	0	0
ENSG00000269681	0	0	0	0	0	0	0	0	0
ENSG00000268336	0	0	0	0	0	0	0	0	1
ENSG00000268652	0	0	0	0	0	0	0	0	1
ENSG00000269253	0	0	0	0	0	0	0	0	1
ENSG00000278617	0	0	0	0	0	0	0	0	0
ENSG00000268849	0	0	0	0	0	2	0	1	1
ENSG00000105383	0	1	2	11	2	8	3	5	15
ENSG00000268595	0	0	0	0	0	0	0	0	0
ENSG00000268318	0	0	0	0	0	0	0	0	0
ENSG00000269021	0	0	0	0	0	0	0	1	0
ENSG00000142549	19	24	16	93	104	115	46	58	214
ENSG00000186806	509	350	460	326	342	338	262	359	493
ENSG00000267905	6	7	4	3	3	3	2	5	2
ENSG00000267984	0	0	0	0	0	0	0	0	0
ENSG00000105379	2202	1475	1912	2133	2228	2528	1906	2244	2845
ENSG00000269403	16	10	17	4	3	7	4	13	5
ENSG00000268520	20	15	15	21	22	17	11	14	27
ENSG00000160318	68	45	39	35	39	34	27	24	34
ENSG00000105374	11	4	8	12	15	13	7	14	15
ENSG00000105370	0	0	0	0	0	0	0	0	0
ENSG00000262874	0	1	0	0	1	1	1	0	0
ENSG00000268144	0	3	1	0	0	1	0	0	1
ENSG00000142512	5	4	7	0	3	1	5	3	0
ENSG00000254760	0	1	0	0	0	0	0	0	0
ENSG00000255441	0	0	2	0	0	0	1	1	0
ENSG00000268711	0	0	0	0	0	0	0	0	0
ENSG00000179213	0	0	0	0	0	0	0	0	0
ENSG00000213013	0	0	0	1	0	1	1	1	3
ENSG00000248385	0	0	0	0	0	0	0	0	0
ENSG00000204577	3	5	9	7	2	6	5	10	10
ENSG00000240197	0	0	0	0	0	0	0	0	0
ENSG00000276758	0	0	0	0	0	0	0	0	0
ENSG00000251431	0	0	0	0	0	0	0	0	0
ENSG00000234436	0	0	0	0	0	0	0	0	0
ENSG00000187116	0	0	0	0	0	0	0	0	0
ENSG00000275210	0	0	0	0	0	0	0	0	0
ENSG00000249654	0	0	0	0	0	0	0	0	0
ENSG00000250507	0	0	0	0	0	0	0	0	0
ENSG00000239961	0	0	0	0	0	0	0	0	0
ENSG00000167613	0	0	0	2	1	1	0	0	0
ENSG00000237955	0	0	0	0	0	0	0	0	0
ENSG00000167614	37	25	33	42	38	38	31	37	48
ENSG00000227407	6	1	2	5	5	3	1	1	3
ENSG00000268496	5	3	5	5	4	2	1	5	10
ENSG00000269873	1	0	0	1	1	1	3	4	1
ENSG00000267838	10	7	10	7	6	8	4	6	16
ENSG00000235681	11	3	3	0	4	4	10	5	5
ENSG00000167615	6560	5016	5780	4658	4482	5336	3839	4531	8960
ENSG00000275183	406	289	338	263	282	262	242	327	432
ENSG00000167617	16	18	8	101	107	66	63	46	247
ENSG00000268866	2	0	0	0	1	1	0	0	0
ENSG00000268201	30	18	11	15	19	24	8	16	35
ENSG00000278129	454	369	330	339	382	407	326	388	532
ENSG00000198131	277	215	251	385	377	425	387	527	617
ENSG00000267599	0	0	0	0	0	0	0	0	0
ENSG00000267407	0	0	0	0	0	0	0	0	0
ENSG00000261400	0	0	0	0	0	0	0	0	0
ENSG00000267465	0	0	0	0	0	0	0	0	0
ENSG00000267815	0	0	0	0	0	0	0	0	0
ENSG00000131398	82	43	61	238	215	228	115	126	304
ENSG00000131408	3153	2298	2807	1698	1749	1692	1705	2264	2224
ENSG00000131400	48	48	30	38	46	38	31	37	61
ENSG00000269392	7	2	4	0	6	6	0	4	6
ENSG00000142539	0	0	0	0	0	0	0	0	0
ENSG00000269404	2	2	5	3	2	3	1	5	2
ENSG00000086967	2	1	0	6	3	8	2	2	12
ENSG00000142530	33	23	17	33	33	29	18	32	46
ENSG00000161671	4090	3012	3526	2878	2958	2734	3332	4506	3904
ENSG00000268854	0	0	0	0	0	0	0	0	0
ENSG00000268518	0	0	0	0	0	0	0	0	0
ENSG00000267106	19	26	29	41	33	40	66	92	96
ENSG00000152467	0	0	0	0	0	0	0	0	0
ENSG00000268660	0	0	1	0	0	0	0	0	0
ENSG00000270837	0	0	0	0	0	0	0	0	0
ENSG00000176293	0	1	1	0	0	0	0	0	2
ENSG00000243642	1	0	0	0	0	0	0	0	0
ENSG00000121413	72	58	50	143	144	118	224	245	296
ENSG00000181894	161	89	127	145	162	152	182	178	225
ENSG00000268293	1	1	1	0	0	0	0	0	1
ENSG00000286632	0	0	0	0	0	0	0	0	1
ENSG00000269236	0	0	0	0	0	0	0	0	0
ENSG00000177191	23	7	20	15	4	11	11	6	15
ENSG00000130255	2982	1868	2671	2506	2607	2547	2736	3460	3303
ENSG00000174917	528	386	420	412	406	382	431	457	533
ENSG00000167733	100	66	87	155	191	180	166	209	309
ENSG00000196365	4369	3182	4091	2573	2753	2818	2603	3592	3593
ENSG00000174898	1	2	2	1	0	0	0	0	2
ENSG00000212123	59	44	49	20	17	13	24	35	39
ENSG00000267157	4	2	3	0	0	1	2	5	0
ENSG00000141994	784	553	690	245	265	236	257	346	297
ENSG00000171119	58	50	59	184	170	158	71	86	172
ENSG00000171124	7	9	3	11	10	16	1	5	24
ENSG00000267740	0	0	0	0	0	0	0	0	0
ENSG00000174886	557	362	438	411	505	494	399	503	550
ENSG00000266941	1	1	1	1	1	1	0	1	0
ENSG00000267314	0	0	1	1	2	1	0	3	0
ENSG00000187650	132	122	124	92	116	118	73	75	173
ENSG00000267571	18	17	12	18	11	19	11	10	29
ENSG00000167654	0	0	1	52	48	64	14	13	40
ENSG00000266627	0	0	0	0	0	0	0	0	0
ENSG00000167657	792	560	655	1079	1096	1111	1151	1428	1489
ENSG00000283928	0	0	0	0	0	0	0	0	0
ENSG00000167658	41547	29926	40298	42137	44471	45830	28406	37244	56290
ENSG00000206775	0	0	0	0	0	0	0	1	1
ENSG00000105229	538	340	399	384	445	336	323	425	443
ENSG00000178951	1665	1213	1244	1362	1386	1178	1387	1720	2001
ENSG00000268670	13	16	16	9	9	20	5	9	19
ENSG00000126934	2955	2086	2593	3269	3347	2888	3181	4282	4606
ENSG00000278007	0	0	0	0	1	1	0	0	0
ENSG00000060566	10	9	10	70	95	93	37	52	66
ENSG00000077463	543	383	403	423	532	524	453	603	632
ENSG00000267736	1	1	0	1	4	1	3	3	4
ENSG00000167470	3121	2225	2454	1456	1386	1241	1266	1682	1858
ENSG00000099622	2688	1973	2102	2174	2265	2108	1799	2216	3206
ENSG00000267493	102	79	85	51	40	62	38	49	79
ENSG00000228300	658	474	611	326	322	291	402	490	444
ENSG00000099617	9	13	21	93	75	83	65	89	116
ENSG00000105610	0	0	0	0	0	1	0	0	2
ENSG00000008441	542	392	446	498	495	494	330	456	557
ENSG00000268455	0	0	0	0	0	1	0	0	0
ENSG00000240231	0	1	0	0	0	0	2	0	2
ENSG00000269320	0	0	0	0	1	0	0	1	0
ENSG00000196172	0	1	0	6	6	5	15	10	17
ENSG00000233836	0	0	0	0	0	0	0	0	0
ENSG00000269662	0	0	0	0	0	0	0	0	2
ENSG00000267924	0	0	0	0	0	0	0	0	1
ENSG00000277493	0	0	0	0	0	0	0	0	0
ENSG00000287399	0	0	0	0	0	0	0	0	0
ENSG00000269289	0	0	1	0	0	0	5	1	3
ENSG00000269397	12	5	3	6	7	5	9	8	5
ENSG00000269421	0	0	0	1	0	0	0	1	0
ENSG00000267190	0	0	0	0	0	1	0	0	0
ENSG00000011590	21	19	12	29	14	21	6	16	23
ENSG00000268067	0	0	0	0	0	0	0	0	0
ENSG00000268407	0	0	0	0	0	0	0	0	0
ENSG00000198300	0	0	0	0	0	0	0	0	0
ENSG00000268654	0	0	0	0	0	1	0	0	0
ENSG00000274777	0	0	0	0	0	0	0	0	0
ENSG00000269699	0	0	0	0	0	0	0	0	0
ENSG00000276071	29	21	26	10	24	22	15	26	28
ENSG00000189042	213	172	151	210	229	214	197	239	307
ENSG00000272333	2957	2211	2652	1905	1823	2091	1639	2126	2336
ENSG00000278897	0	0	0	0	0	0	0	0	0
ENSG00000196646	40	53	24	17	24	28	57	55	49
ENSG00000004777	247	185	188	235	255	252	136	213	191
ENSG00000167378	1412	961	1104	1156	1233	1222	1194	1603	1723
ENSG00000124444	290	231	268	161	187	163	223	266	286
ENSG00000226763	23	21	29	14	10	25	23	16	29
ENSG00000062822	1961	1344	1741	1535	1458	1629	1144	1654	1495
ENSG00000169136	491	361	419	108	108	90	179	265	178
ENSG00000095059	163	134	157	60	76	63	39	64	87
ENSG00000104885	820	547	730	801	693	778	625	795	830
ENSG00000267122	1	2	1	0	1	0	0	2	0
ENSG00000104886	830	561	659	708	712	647	727	901	924
ENSG00000221411	0	1	0	0	0	0	0	0	0
ENSG00000284129	0	0	0	0	0	0	0	0	0
ENSG00000104897	1476	1048	1196	889	876	894	656	903	938
ENSG00000104899	805	629	684	506	596	528	378	418	796
ENSG00000284272	0	0	0	0	0	0	0	0	0
ENSG00000277759	6	2	5	5	1	0	1	4	3
ENSG00000213921	0	0	0	0	0	0	0	0	0
ENSG00000276445	46	29	26	19	26	31	13	18	59
ENSG00000105204	1292	874	1126	706	763	805	630	812	1123
ENSG00000105202	6889	4513	6075	4755	4887	5301	3855	5475	5280
ENSG00000223547	0	0	0	0	0	0	0	1	0
ENSG00000129933	1178	896	1161	639	613	681	570	695	845
ENSG00000257446	0	0	0	0	0	0	0	0	0
ENSG00000237247	0	0	0	0	0	0	0	0	0
ENSG00000205718	0	0	0	0	0	0	0	0	0
ENSG00000230522	0	0	0	0	0	0	0	0	0
ENSG00000130544	199	152	184	149	146	150	141	169	193
ENSG00000167414	0	0	0	5	3	5	0	0	5
ENSG00000197013	0	1	0	4	7	5	10	15	21
ENSG00000160321	0	0	0	0	1	0	1	3	3
ENSG00000251247	5	1	1	16	11	16	27	40	39
ENSG00000053501	250	196	209	141	125	131	133	166	167
ENSG00000118046	1902	1330	1431	2062	2205	1732	1878	2256	2839
ENSG00000180739	54	34	47	131	126	116	136	140	153
ENSG00000127666	167	117	171	158	177	184	220	277	270
ENSG00000083838	394	262	335	192	186	248	189	197	312
ENSG00000142515	0	0	0	0	0	1	0	0	0
ENSG00000178980	791	499	644	681	740	681	978	1251	1319
ENSG00000105443	3063	2316	2623	1782	1831	1918	1552	1899	3116
ENSG00000188227	3	5	1	19	6	11	9	14	21
ENSG00000105323	18154	13194	15316	11046	11093	10898	9732	13375	12535
ENSG00000167562	0	3	7	22	19	22	33	35	59
ENSG00000198046	0	0	0	0	0	0	0	0	0
ENSG00000105198	0	0	0	0	0	0	0	0	0
ENSG00000105388	69	51	70	74	67	88	955	1381	2149
ENSG00000131849	64	50	50	99	96	112	95	112	144
ENSG00000105146	13	7	10	12	12	20	15	26	25
ENSG00000169393	0	0	0	0	0	0	0	1	0
ENSG00000126464	2079	1533	1703	1140	1096	1122	995	1330	1320
ENSG00000197619	111	111	103	133	128	149	156	203	199
ENSG00000197128	100	93	87	209	181	182	225	331	312
ENSG00000104946	1258	925	1137	1048	1089	1105	995	1175	1551
ENSG00000076944	604	447	557	511	537	560	506	575	745
ENSG00000273777	0	0	2	1	1	1	0	0	5
ENSG00000171970	11	11	7	16	20	12	22	25	15
ENSG00000256771	0	1	0	3	2	1	4	3	9
ENSG00000177045	636	508	525	334	363	352	289	332	423
ENSG00000161298	5	0	3	9	8	7	5	6	11
ENSG00000197020	0	0	0	1	0	0	1	1	0
ENSG00000007047	427	299	348	496	526	522	459	563	710
ENSG00000105048	1338	818	1002	2026	2187	2226	1835	2455	2831
ENSG00000186994	74	62	48	193	204	186	168	195	245
ENSG00000105357	318	246	272	1184	1113	1179	845	1036	1640
ENSG00000105672	40	24	32	17	15	13	10	21	18
ENSG00000189013	0	0	0	0	0	0	0	0	0
ENSG00000083812	231	160	206	219	225	265	179	237	271
ENSG00000196267	15	10	16	22	17	28	29	30	42
ENSG00000089335	814	694	625	638	635	616	763	871	1127
ENSG00000204514	175	139	159	165	125	164	188	291	341
ENSG00000105472	193	146	168	147	184	145	113	145	187
ENSG00000160460	236	166	182	432	441	419	318	358	565
ENSG00000239998	0	0	0	0	0	0	0	0	0
ENSG00000167468	1986	1429	1941	2479	2568	2664	2148	2716	3441
ENSG00000171487	0	0	0	0	0	0	0	0	0
ENSG00000068903	1059	792	986	989	1081	1172	964	1257	1055
ENSG00000105136	229	145	163	174	151	153	186	249	286
ENSG00000104783	1077	766	902	1254	1334	1325	1878	2342	2195
ENSG00000198453	53	60	44	54	45	52	80	134	106
ENSG00000170684	75	55	55	93	70	75	82	100	77
ENSG00000186838	0	1	1	1	3	3	2	2	10
ENSG00000213967	20	15	10	20	24	16	18	34	20
ENSG00000175221	791	585	705	434	465	542	398	573	656
ENSG00000188171	0	0	0	0	0	0	0	1	0
ENSG00000130518	65	54	72	280	351	385	105	149	411
ENSG00000213973	0	0	0	0	0	0	0	0	1
ENSG00000197808	179	139	105	161	113	120	98	141	177
ENSG00000115286	860	604	813	775	785	838	729	913	896
ENSG00000272395	0	0	0	0	1	0	0	0	1
ENSG00000087088	3992	2871	3373	2872	3160	3191	3888	5182	4904
ENSG00000204869	223	212	175	261	258	286	311	320	602
ENSG00000267922	83	67	73	133	133	189	171	241	336
ENSG00000269729	12	7	6	43	27	44	82	119	85
ENSG00000268621	3079	1981	2557	3853	4316	4406	5031	6067	9113
ENSG00000268879	433	314	432	691	724	846	785	1155	1690
ENSG00000268460	136	130	133	181	155	210	237	369	402
ENSG00000269637	0	2	0	2	0	1	0	2	2
ENSG00000269745	0	0	0	0	0	0	0	0	0
ENSG00000188293	2	0	0	1	4	4	0	2	4
ENSG00000277748	0	0	0	0	0	0	0	0	0
ENSG00000180532	0	0	0	0	1	1	0	1	1
ENSG00000269445	0	0	0	0	0	0	0	0	0
ENSG00000182315	1	0	1	0	0	3	0	0	1
ENSG00000196218	199	161	161	150	131	133	113	124	150
ENSG00000224420	68	55	71	56	48	41	44	43	46
ENSG00000099308	358	300	309	309	321	372	274	352	386
ENSG00000275395	2207	1670	2229	359	410	516	47	65	250
ENSG00000161681	15	9	16	151	145	137	143	146	261
ENSG00000181733	0	0	0	0	0	0	0	0	0
ENSG00000170923	0	0	0	0	0	1	0	0	1
ENSG00000176695	0	0	0	0	0	0	0	0	0
ENSG00000186567	506	371	421	343	361	452	301	382	506
ENSG00000204866	9	8	9	60	55	41	114	136	114
ENSG00000187135	2	0	0	1	4	2	1	0	0
ENSG00000141854	158	104	122	221	215	213	175	197	260
ENSG00000170948	0	0	0	0	0	0	0	0	0
ENSG00000105352	0	0	0	0	0	0	0	0	0
ENSG00000105737	27	29	21	42	53	51	28	40	76
ENSG00000072071	683	451	609	2068	2285	2256	1876	2138	3023
ENSG00000131864	0	0	0	0	0	0	1	5	0
ENSG00000132017	327	236	302	259	216	258	214	332	309
ENSG00000269526	0	0	0	0	0	0	0	1	4
ENSG00000174521	13	6	4	5	19	15	6	12	16
ENSG00000242019	0	0	0	0	0	0	0	0	0
ENSG00000077009	1	0	1	0	1	0	0	0	1
ENSG00000173572	0	0	0	0	0	0	0	0	0
ENSG00000182566	0	0	0	0	0	0	0	0	0
ENSG00000268764	16	15	8	6	15	8	1	11	24
ENSG00000011332	121	63	84	209	196	212	199	230	236
ENSG00000099337	384	299	349	702	713	719	868	1075	1185
ENSG00000187556	13	11	7	4	8	15	8	21	13
ENSG00000132016	15	9	11	15	7	12	14	13	16
ENSG00000130270	285	222	270	676	768	817	453	607	958
ENSG00000131943	1205	882	882	805	784	843	811	1067	1150
ENSG00000197110	0	0	0	1	0	0	0	0	0
ENSG00000269427	56	47	42	27	33	42	30	23	49
ENSG00000214046	788	579	568	388	408	348	418	505	503
ENSG00000269044	103	66	74	59	55	76	44	75	76
ENSG00000267904	66	49	63	36	47	58	49	34	82
ENSG00000072954	48	54	53	185	213	162	171	167	312
ENSG00000099822	1299	943	1151	1808	1901	1768	1168	1345	1972
ENSG00000267036	3	1	4	3	2	3	2	4	6
ENSG00000099821	2041	1483	1776	1819	1797	1692	1429	1900	1955
ENSG00000261204	5	4	5	3	2	5	5	2	3
ENSG00000070388	6	2	9	15	13	18	13	4	7
ENSG00000070423	933	649	746	908	922	864	798	1158	1079
ENSG00000267666	18	15	9	16	8	14	5	17	10
ENSG00000070404	2299	1751	2012	2307	2526	2440	2539	3387	2853
ENSG00000279807	2	0	1	1	0	1	1	1	1
ENSG00000273733	3	1	1	2	2	2	1	0	1
ENSG00000130173	6	6	4	2	1	5	5	0	2
ENSG00000130167	3	1	3	2	5	2	1	1	5
ENSG00000105514	1169	810	928	730	751	791	557	692	989
ENSG00000267576	0	0	0	0	0	0	0	0	0
ENSG00000105246	16	9	19	54	47	56	54	63	85
ENSG00000280247	1	2	1	0	0	3	1	1	3
ENSG00000132003	211	130	200	196	202	195	175	245	252
ENSG00000089847	36	30	22	266	216	244	267	259	382
ENSG00000288920	351	327	400	319	337	359	403	439	424
ENSG00000130309	3451	2562	3361	4084	4468	4586	3445	4664	4757
ENSG00000267550	0	1	0	0	0	0	0	1	1
ENSG00000239524	3	1	0	1	1	0	2	3	2
ENSG00000274447	1	2	2	1	0	0	0	3	2
ENSG00000105426	6145	4459	5546	6913	6913	7487	5605	7143	8734
ENSG00000125650	89	81	70	105	113	102	90	114	186
ENSG00000088247	5910	4239	4651	4490	4590	4246	3961	5102	4502
ENSG00000105520	632	444	539	409	440	461	372	490	535
ENSG00000264910	0	0	0	0	0	0	0	0	1
ENSG00000130726	12464	8772	11460	8277	8560	8408	7189	10506	9670
ENSG00000275924	0	0	0	0	0	0	0	0	0
ENSG00000130725	3251	2139	2562	1898	1861	1722	1906	2561	2686
ENSG00000130724	3461	2336	3216	2599	2550	2958	2596	3258	3301
ENSG00000167676	61	44	52	70	88	112	39	50	109
ENSG00000063169	637	451	503	581	578	588	475	631	605
ENSG00000126243	658	441	646	904	1029	919	742	1026	1107
ENSG00000267786	2	1	3	4	4	6	7	2	5
ENSG00000267113	1	2	0	1	0	0	1	0	2
ENSG00000267388	0	0	0	0	1	0	0	1	0
ENSG00000205138	818	613	721	621	714	669	576	691	897
ENSG00000181392	29	26	23	58	38	69	45	52	100
ENSG00000248101	0	0	0	0	1	0	0	0	0
ENSG00000028277	30	30	29	46	52	44	41	43	83
ENSG00000239382	249	194	192	160	176	195	163	174	273
ENSG00000202357	0	0	0	0	0	0	2	3	4
ENSG00000274713	0	0	1	0	0	0	0	0	0
ENSG00000244080	5	0	0	0	1	1	1	0	0
ENSG00000130159	609	453	547	374	306	318	265	338	369
ENSG00000077348	1368	1076	1282	709	672	681	567	769	783
ENSG00000183019	1	0	0	4	3	5	0	3	0
ENSG00000142459	305	164	237	576	601	583	448	602	787
ENSG00000066044	1989	1415	1630	1393	1511	1406	1574	2180	1599
ENSG00000130477	586	450	502	1054	1020	1273	1098	1352	1973
ENSG00000269752	3	0	0	6	2	3	3	7	11
ENSG00000279300	3	2	1	3	3	3	5	8	10
ENSG00000130479	557	409	535	676	715	742	626	766	865
ENSG00000268112	0	0	0	0	0	0	0	0	0
ENSG00000179913	590	398	522	703	729	786	548	791	955
ENSG00000248099	17	17	19	14	30	34	14	22	38
ENSG00000130475	455	320	465	611	682	672	461	609	642
ENSG00000267959	0	2	0	0	0	0	0	0	0
ENSG00000239821	1	2	0	3	1	0	0	2	2
ENSG00000130513	4830	3505	4005	2014	2088	1853	2624	3433	4082
ENSG00000264175	23	9	23	10	7	9	8	9	16
ENSG00000268199	2	2	3	2	3	3	1	2	2
ENSG00000105656	238	210	251	264	241	243	217	313	307
ENSG00000279262	0	0	0	0	0	0	0	0	0
ENSG00000280121	0	0	0	0	0	0	0	0	0
ENSG00000181666	902	701	776	711	703	872	711	924	1065
ENSG00000167766	1	3	3	11	19	14	35	38	62
ENSG00000105642	55	33	30	206	236	193	157	178	319
ENSG00000183647	130	112	119	114	115	146	122	170	141
ENSG00000161551	1	5	2	16	9	10	17	25	29
ENSG00000166704	137	128	120	174	171	196	184	165	279
ENSG00000186017	248	224	181	209	177	213	173	282	311
ENSG00000197647	0	0	0	0	0	0	0	0	0
ENSG00000131126	0	0	0	0	0	0	0	0	0
ENSG00000124466	13	9	8	89	76	84	60	65	104
ENSG00000176531	352	266	271	254	253	258	267	346	384
ENSG00000105755	824	582	723	1161	1190	1307	1360	1683	1834
ENSG00000176472	102	68	76	39	34	53	37	51	51
ENSG00000134815	1334	986	1222	680	744	816	731	962	987
ENSG00000105419	1235	863	1072	1523	1537	1533	1236	1543	2255
ENSG00000118160	10	15	12	60	72	61	33	35	100
ENSG00000287896	5	4	8	2	0	1	5	2	3
ENSG00000118162	257	184	271	142	135	145	141	151	176
ENSG00000268061	42	17	28	11	5	13	9	19	21
ENSG00000105402	1977	1453	1848	1476	1568	1427	1234	1592	1642
ENSG00000279861	22	14	14	14	13	18	20	11	20
ENSG00000118156	1	0	1	2	1	3	0	1	2
ENSG00000276588	0	0	0	0	0	0	0	0	0
ENSG00000099341	5765	4080	5144	4119	4269	4518	4394	5803	5504
ENSG00000179168	41	42	49	35	39	40	27	35	49
ENSG00000267090	0	0	0	0	0	0	0	0	0
ENSG00000188766	134	92	112	288	287	276	264	348	445
ENSG00000189190	4	2	1	19	21	21	54	60	73
ENSG00000182986	0	0	0	5	4	1	10	15	22
ENSG00000161652	0	0	0	0	0	0	1	0	1
ENSG00000276002	0	0	0	0	0	1	0	0	2
ENSG00000268480	4	2	3	9	8	6	1	0	5
ENSG00000179846	59	34	48	85	78	110	37	41	143
ENSG00000228674	0	1	0	0	0	0	0	0	1
ENSG00000167754	0	0	0	0	0	0	0	1	0
ENSG00000269495	0	0	0	0	0	0	0	0	0
ENSG00000167755	0	0	0	1	2	0	7	4	9
ENSG00000279676	0	0	0	0	0	0	0	0	0
ENSG00000169035	0	0	1	0	1	2	10	3	28
ENSG00000179134	3379	2462	2859	2967	2926	3212	2775	3755	3839
ENSG00000125734	1299	905	1119	1406	1543	1766	1277	1524	2163
ENSG00000254415	0	0	0	2	1	1	1	0	1
ENSG00000223638	0	0	0	0	1	3	0	0	0
ENSG00000105261	14	12	4	6	10	10	16	12	10
ENSG00000126251	0	0	0	1	0	0	0	0	0
ENSG00000099625	97	56	60	267	244	185	226	318	364
ENSG00000213793	0	1	1	3	2	5	8	7	3
ENSG00000170909	29	19	26	32	35	34	19	35	50
ENSG00000177558	0	0	0	0	0	0	0	0	0
ENSG00000130244	751	580	579	618	706	630	740	1001	878
ENSG00000161888	471	291	391	237	241	274	168	272	130
ENSG00000197588	0	0	0	0	0	0	0	1	2
ENSG00000167749	0	0	0	5	10	10	14	10	40
ENSG00000267879	0	0	0	0	0	0	0	0	1
ENSG00000129455	0	0	0	3	3	4	9	1	26
ENSG00000269741	0	0	0	0	0	0	0	0	0
ENSG00000289539	0	0	0	0	0	1	0	2	1
ENSG00000289378	82	65	70	37	40	63	36	40	61
ENSG00000289246	1	2	1	0	0	0	0	0	0
ENSG00000234773	0	0	0	0	0	0	0	0	0
ENSG00000289297	0	0	0	0	0	0	0	1	0
ENSG00000226025	0	0	0	0	0	0	2	0	0
ENSG00000289298	1	1	0	0	0	0	9	10	3
ENSG00000288731	0	0	0	0	0	0	0	0	0
ENSG00000226696	115	87	92	35	51	57	44	77	91
ENSG00000289543	1	2	0	0	0	3	1	0	1
ENSG00000225975	108	93	66	76	80	60	46	61	109
ENSG00000267605	0	0	0	0	0	0	1	0	0
ENSG00000267191	17	9	9	16	14	16	14	19	24
ENSG00000289037	6	4	9	8	6	10	8	6	10
ENSG00000268889	1	4	4	0	0	0	0	0	0
ENSG00000267640	0	0	0	0	0	0	1	0	0
ENSG00000283108	0	0	0	2	0	1	1	2	3
ENSG00000269054	41	19	37	18	17	14	15	22	24
ENSG00000268536	0	0	1	1	0	1	0	1	2
ENSG00000267530	498	335	366	131	141	121	125	161	175
ENSG00000225877	0	0	0	0	0	0	0	0	0
ENSG00000268751	5	3	3	6	3	7	2	4	6
ENSG00000286138	12	8	7	4	5	3	5	8	10
ENSG00000267107	8	9	10	51	46	63	63	72	69
ENSG00000264515	0	0	0	0	0	0	0	0	0
ENSG00000286125	0	0	0	0	0	0	0	0	0
ENSG00000268081	0	0	0	0	0	0	0	0	0
ENSG00000289254	2	0	1	1	1	0	0	0	2
ENSG00000288919	19	23	14	11	10	6	9	8	19
ENSG00000256612	2	0	1	1	1	2	2	1	7
ENSG00000288790	0	0	0	0	0	0	0	0	0
ENSG00000266904	11	13	15	22	24	21	9	16	36
ENSG00000224689	0	0	0	0	0	0	0	0	0
ENSG00000287001	8	3	6	5	8	4	6	8	6
ENSG00000278611	0	3	1	1	3	1	3	4	6
ENSG00000231412	0	0	0	0	1	2	1	0	1
ENSG00000267265	41	31	49	45	37	47	32	45	59
ENSG00000269151	18	6	18	13	14	13	13	11	17
ENSG00000289333	0	0	0	0	0	0	0	0	0
ENSG00000267575	352	298	231	173	149	176	201	270	252
ENSG00000267783	1	0	0	0	1	0	2	0	0
ENSG00000288742	0	0	0	0	0	0	0	0	0
ENSG00000167798	3	5	1	2	0	0	0	0	2
ENSG00000267453	0	0	0	0	0	0	0	0	0
ENSG00000267339	0	0	0	0	0	0	0	0	0
ENSG00000267260	0	0	0	1	0	0	0	0	0
ENSG00000266983	13	4	14	11	5	8	0	11	8
ENSG00000225872	11	7	12	11	21	8	4	17	7
ENSG00000288773	74	71	69	56	46	60	21	38	83
ENSG00000267419	11	10	12	3	8	6	13	19	12
ENSG00000267858	196	149	163	78	67	83	60	114	127
ENSG00000270164	1	0	0	2	5	4	3	11	1
ENSG00000261824	822	695	550	440	444	392	493	611	756
ENSG00000267475	26	20	21	8	11	20	17	18	18
ENSG00000289115	5	6	4	3	3	8	3	2	12
ENSG00000245598	14	13	21	14	21	34	16	12	37
ENSG00000288830	0	0	0	0	0	0	0	0	0
ENSG00000287275	0	1	0	0	0	0	0	0	0
ENSG00000289030	3	2	2	1	1	1	0	0	3
ENSG00000233527	37	35	35	57	47	44	70	86	108
ENSG00000289255	9	3	6	2	5	6	6	7	5
ENSG00000267262	0	1	3	0	0	0	2	1	1
ENSG00000286024	55	53	54	35	26	34	37	53	54
ENSG00000236144	894	688	696	325	312	374	340	411	617
ENSG00000213904	86	53	67	49	49	54	42	63	87
